参控股名称;股票代码;报告期;持股比例(%)
铜陵精迅特种漆包线有限责任公司;-;2017-12-31;100.00
铜陵顶科镀锡铜线有限公司;-;2017-12-31;100.00
江苏顶科线材有限公司;-;2017-12-31;100.00
铜陵精达电子商务有限责任公司;-;2017-12-31;100.00
常州市恒森特种导体有限公司;-;2017-12-31;100.00
佛山精选线材有限责任公司;-;2017-12-31;100.00
香港重易贸易有限公司;-;2017-12-31;100.00
铜陵精达新技术开发有限公司;-;2017-12-31;100.00
铜陵精达物流有限公司;-;2017-12-31;97.60
铜陵精远线模有限责任公司;-;2017-12-31;91.00
广东精达里亚特种漆包线有限公司;-;2017-12-31;70.00
天津精达里亚特种漆包线有限公司;-;2017-12-31;70.00
铜陵精达里亚特种漆包线有限公司;-;2017-12-31;70.00
广东精迅里亚特种线材有限公司;-;2017-12-31;70.00
常州恒丰特导股份有限公司;836249.OC;2017-12-31;51.00
