参控股名称;股票代码;报告期;持股比例(%)
金正大(美国)新型肥料研发中心;-;2017-12-31;100.00
金正大诺泰尔化学有限公司;-;2017-12-31;100.00
北京金正大控释肥研究院有限公司;-;2017-12-31;100.00
山东金正大农业科学研究院有限公司;-;2017-12-31;100.00
金正大(香港)投资有限公司;-;2017-12-31;100.00
新疆普惠农业科技有限公司;-;2017-12-31;100.00
金大地农业科技有限公司;-;2017-12-31;100.00
金大地化肥有限公司;-;2017-12-31;100.00
山东金正大复合肥料工程研究中心有限公司;-;2017-12-31;100.00
安徽金正大生态工程有限公司;-;2017-12-31;100.00
河南金正大生态工程有限公司;-;2017-12-31;100.00
云南金正大生态工程有限公司;-;2017-12-31;100.00
辽宁金正大生态工程有限公司;-;2017-12-31;100.00
德州金正大生态工程有限公司;-;2017-12-31;100.00
广东金正大生态工程有限公司;-;2017-12-31;100.00
菏泽金正大生态工程有限公司;-;2017-12-31;100.00
青岛金正天元贸易有限公司;-;2017-12-31;75.00
新疆金正大农佳乐生态工程有限公司;-;2017-12-31;51.00
湖北沃夫特生态工程有限公司;-;2017-12-31;45.00
金正大农业投资有限公司;-;2018-01-25;33.33
金丰农业服务有限公司;-;2017-12-31;24.48
宁波梅山保税港区金正大投资有限公司;-;2017-12-31;5.11
Colada Italy S.r.l;-;2017-12-31;0.00
