参控股名称;股票代码;报告期;持股比例(%)
秦皇岛瑞港技术进出口有限公司;-;2017-12-31;100.00
秦皇岛港港盛(香港)有限公司;-;2017-12-31;100.00
沧州黄骅港煤炭港务有限公司;-;2017-12-31;100.00
唐山曹妃甸冀港通用港务有限公司;-;2017-12-31;100.00
唐山曹妃甸冀港煤炭港务有限公司;-;2017-12-31;99.00
沧州黄骅港矿石港务有限公司;-;2017-12-31;98.47
沧州渤海港务有限公司;-;2017-12-31;96.08
秦皇岛中理外轮理货有限责任公司;-;2017-12-31;84.00
沧州黄骅港原油港务有限公司;-;2017-12-31;65.00
唐山港口投资开发有限公司;-;2017-12-31;56.00
秦皇岛港新港湾集装箱码头有限公司;-;2017-12-31;55.00
唐山曹妃甸煤炭港务有限公司;-;2017-12-31;51.00
渤海津冀港口投资发展有限公司;-;2017-12-31;50.00
河北港口集团财务有限公司;-;2017-12-31;40.00
唐山曹妃甸实业港务有限公司;-;2017-12-31;35.00
沧州中理外轮理货有限公司;-;2017-12-31;33.00
