参控股名称;股票代码;报告期;持股比例(%)
会理县东磁矿业有限公司;-;2017-12-31;100.00
云南东磁有色金属有限公司;-;2017-12-31;100.00
杞县东磁磁性材料有限公司;-;2017-12-31;100.00
杞县东磁新能源有限公司;-;2017-12-31;100.00
DMEGC Germany GmbH;-;2017-12-31;100.00
DMEGC JAPAN CORPORATION LIMITED;-;2017-12-31;100.00
横店集团东磁股份香港有限公司;-;2017-12-31;100.00
东阳市东磁新能源有限公司;-;2017-12-31;100.00
赣州新盛稀土实业有限公司;-;2017-12-31;100.00
赣州市新源稀土废料回收有限公司;-;2017-12-31;100.00
都昌县昊缇太阳能发电有限公司;-;2017-12-31;100.00
东阳东磁光伏发电有限公司;-;2017-12-31;100.00
上海东磁磁性材料有限公司;-;2015-12-31;100.00
杭州东磁加爱科技有限公司;-;2015-12-31;80.00
东阳中世模具有限公司;-;2017-12-31;60.00
东阳东磁自动化科技有限公司;-;2017-12-31;55.00
南华期货股份有限公司;-;2018-04-09;1.96
