参控股名称;股票代码;报告期;持股比例(%)
湖南欧力科技开发有限责任公司;-;2017-12-31;100.00
香港科力远能源科技有限公司;-;2017-12-31;100.00
佛山科力远汽车科技服务有限公司;-;2017-12-31;100.00
长沙和汉电子有限责任公司;-;2017-12-31;100.00
长沙力元新材料有限责任公司;-;2015-12-31;100.00
科力远(上海)汽车动力电池系统有限公司;-;2015-12-31;100.00
湖南科能先进储能材料国家工程研究中心有限公司;-;2015-12-31;100.00
湖南科霸汽车动力电池有限责任公司;-;2015-12-31;99.97
湖南科能先进储能研究中心;-;2017-12-31;84.38
先进储能材料国家工程研究中心有限责任公司;-;2017-12-31;75.43
常德力元新材料有限责任公司;-;2017-12-31;69.92
科力远混合动力技术有限公司;-;2017-12-31;51.02
科力远美国商贸有限公司;-;2017-12-31;51.00
美国科力远商贸有限公司;-;2015-12-31;51.00
兰州金川科力远电池有限公司;-;2017-12-31;40.71
科力美汽车动力电池有限公司;-;2017-12-31;40.00
湖南省稀土产业集团有限公司;-;2015-12-31;40.00
