参控股名称;股票代码;报告期;持股比例(%)
重庆小康动力有限公司;-;2017-12-31;100.00
重庆康菲动力科技有限公司;-;2017-12-31;100.00
小康集团(香港)有限公司;-;2017-12-31;100.00
重庆金康新能源汽车有限公司;-;2017-12-31;100.00
重庆小康进出口有限公司;-;2017-12-31;100.00
重庆瑞驰汽车实业有限公司;-;2017-12-31;100.00
重庆渝安淮海动力有限公司;-;2017-12-31;100.00
重庆小康发动机研发有限公司;-;2017-12-31;100.00
重庆小康汽车销售服务有限公司;-;2017-12-31;100.00
SINKON INTERNATIONAL (SINGAPORE) PTE. LTD.;-;2017-12-31;100.00
小康(美国)新能源汽车股份有限公司;-;2017-12-31;100.00
重庆国际新能源智能汽车体验中心有限公司;-;2016-12-20;100.00
潽金融资租赁有限公司;-;2017-12-31;75.00
东风小康汽车有限公司;-;2017-12-31;50.00
新能源汽车产业发展(重庆)有限公司;-;2017-12-31;33.00
