参控股名称;股票代码;报告期;持股比例(%)
北京市天虹油墨有限公司;-;2017-06-30;100.00
青岛天龙油墨有限公司;-;2017-06-30;100.00
杭州天龙油墨有限公司;-;2017-06-30;100.00
上海亚联油墨化学有限公司;-;2017-06-30;100.00
武汉天龙油墨有限公司;-;2017-06-30;100.00
广东天龙油墨有限公司;-;2017-06-30;100.00
成都天龙油墨有限公司;-;2017-06-30;100.00
云县天亿林产化工有限公司;-;2017-06-30;100.00
北京智创无限广告有限公司;-;2017-06-30;100.00
北京煜唐联创信息技术有限公司;-;2017-06-30;100.00
北京优力互动广告有限公司;-;2017-06-30;100.00
沈阳市天金龙油墨有限公司;-;2015-12-31;100.00
广东天龙精细化工有限公司;-;2017-06-30;95.00
贵港中加树脂有限公司;-;2017-06-30;60.00
云南天龙林产化工有限公司;-;2017-06-30;60.00
云南美森源林产科技有限公司;-;2017-06-30;60.00
广西金秀松源林产有限公司;-;2017-06-30;60.00
三惠(福建)工贸有限公司;-;2017-06-30;60.00
广州橙果广告有限公司;-;2017-06-30;60.00
