参控股名称;股票代码;报告期;持股比例(%)
浙江百大置业有限公司;-;2017-06-30;100.00
浙江百大酒店管理有限公司;-;2017-06-30;100.00
杭州百大广告公司;-;2017-06-30;100.00
百大健康投资有限公司;-;2017-06-30;100.00
浙江百大资产管理有限公司;-;2015-12-31;52.63
杭州全程国际健康医疗管理中心有限公司;-;2015-12-31;20.00
