参控股名称;股票代码;报告期;持股比例(%)
北京舒泰神医药科技有限公司;-;2017-12-31;100.00
北京三诺佳邑生物技术有限责任公司;-;2017-12-31;100.00
北京诺维康医药科技有限公司;-;2017-12-31;100.00
Staidson BioPharma Inc.;-;2017-12-31;100.00
Staidson Hong Kong Investment Company Limited;-;2017-12-31;100.00
北京德丰瑞生物技术有限公司;-;2017-12-31;100.00
浙江舒泰神投资有限公司;-;2017-12-31;100.00
四川舒泰神生物制药有限公司;-;2018-02-13;100.00
北京舒泰神新药研究有限公司;-;2015-12-31;100.00
STAIDSON HONG KONG INVESTMENT COMPANY LIMITED;-;2015-12-31;100.00
湖南中威制药有限公司;-;2017-12-31;30.00
湖南嘉泰实验动物有限公司;-;2017-12-31;20.00
北京创金兴业投资中心(有限合伙);-;2016-02-06;1.92
