参控股名称;股票代码;报告期;持股比例(%)
上海电力日本株式会社;-;2017-12-31;100.00
国家电投集团江苏电力有限公司;-;2017-12-31;100.00
上海电力绿色能源有限公司;-;2017-12-31;100.00
上海电力新能源发展有限公司;-;2017-12-31;100.00
上海电力能源发展(香港)有限公司;-;2017-12-31;100.00
上海杨电能源环境科技有限公司;-;2017-12-31;100.00
上海上电新达新能源科技有限公司;-;2017-12-31;100.00
上海上电电力运营有限公司;-;2017-12-31;100.00
上海明华电力技术工程有限公司;-;2017-12-31;100.00
上海电力燃料有限公司;-;2017-12-31;100.00
上海上电电力投资有限公司;-;2017-12-31;100.00
上海杨树浦发电厂有限公司;-;2017-12-31;100.00
上海杨电能源环境技术服务有限公司;-;2017-12-31;100.00
上海上电电力工程有限公司;-;2017-12-31;96.50
上海电力大丰海上风电有限公司;-;2017-12-31;90.00
上海两吉新能源投资有限公司;-;2017-12-31;85.00
江苏上电贾汪发电有限公司;-;2015-12-31;79.19
土耳其EMBA发电有限公司;-;2017-12-31;78.21
上海前滩新能源发展有限公司;-;2017-12-31;70.00
上海世博绿色能源发展有限公司;-;2017-12-31;70.00
上海上电漕泾发电有限公司;-;2017-12-31;65.00
上海闵行燃气发电有限公司;-;2017-12-31;65.00
上海褐美能源科技有限公司;-;2017-12-31;65.00
上坦发电有限公司;-;2017-12-31;60.00
江苏上电八菱集团有限公司;-;2017-12-31;60.00
上海电力哈密宣力燃气发电有限公司;-;2017-12-31;60.00
江苏阚山发电有限公司;-;2017-12-31;55.00
上海外高桥发电有限责任公司;-;2017-12-31;51.00
淮沪电力有限公司;-;2017-12-31;51.00
上海漕泾联合能源有限公司;-;2017-12-31;51.00
