参控股名称;股票代码;报告期;持股比例(%)
上海业智电子科技有限公司;-;2017-12-31;100.00
琦昌建筑工程(上海)有限公司;-;2017-12-31;100.00
上海震旦消防工程有限公司;-;2017-12-31;100.00
长春延华智能科技有限公司;-;2017-12-31;100.00
云南成电科技有限公司;-;2015-12-31;100.00
上海韬业电子科技有限公司;-;2015-12-31;100.00
上海延实电子科技有限公司;-;2015-12-31;100.00
深圳南方延华智能科技有限公司;-;2015-12-31;100.00
成都成电智创科技有限公司;-;2015-12-31;100.00
上海多昂电子科技有限公司;-;2015-12-31;100.00
上海歌进电子科技有限公司;-;2015-12-31;100.00
上海延智电子科技有限公司;-;2015-12-31;100.00
上海硕谷电子科技有限公司;-;2015-12-31;100.00
上海延华物联网有限公司;-;2015-12-31;100.00
上海朗延电子科技有限公司;-;2015-12-31;100.00
上海东方延华节能技术服务股份有限公司;-;2017-12-31;93.60
上海投程节能技术服务有限公司;-;2015-12-31;93.60
上海函宁节能技术服务有限公司;-;2015-12-31;93.60
成都成电医星数字健康软件有限公司;-;2017-12-31;75.24
上海长风延华智慧环保科技有限公司;-;2017-12-31;70.00
成都延华智慧医疗信息技术有限公司;-;2015-12-31;70.00
湖北省延华高投智慧城市投资管理有限公司;-;2017-12-31;60.00
武汉延华高金智慧城市产业投资基金管理有限公司;-;2017-12-31;60.00
湖北省延华高投智慧城市建设投资有限公司;-;2015-12-31;60.00
荆州市智慧城市科技股份有限公司;-;2015-12-31;60.00
遵义智城科技有限公司;-;2017-12-31;55.00
贵州贵安智城科技有限公司;-;2017-12-31;51.00
北京美迪希兰数据有限公司;-;2017-12-31;51.00
三亚延华智慧城市建设服务有限公司;-;2017-12-31;51.00
河北延华智城信息科技有限公司;-;2017-12-31;51.00
