参控股名称;股票代码;报告期;持股比例(%)
重庆久久物流有限责任公司;-;2017-12-31;100.00
重庆港九万州港务有限公司;-;2017-12-31;100.00
重庆港九两江物流有限公司;-;2017-12-31;100.00
重庆化工码头有限公司;-;2017-12-31;100.00
重庆果园大宗生产资料交易有限公司;-;2017-12-31;100.00
重庆港九港承物流有限公司;-;2017-12-31;100.00
重庆市万州区龙港(铁路)实业开发有限责任公司;-;2015-12-31;100.00
重庆港九波顿发展有限责任公司;-;2015-12-31;100.00
重庆中理外轮理货有限责任公司;-;2017-12-31;84.00
重庆果园集装箱码头有限公司;-;2017-12-31;65.00
重庆国际集装箱码头有限责任公司;-;2015-12-31;64.36
重庆港陕煤电子商务有限公司;-;2017-12-31;51.00
重庆集海航运有限责任公司;-;2017-12-31;50.00
陕煤重庆港物流有限公司;-;2017-12-31;49.00
重庆港九港铁物流有限公司;-;2017-12-31;30.00
宜宾港国际集装箱码头有限公司;-;2017-12-31;30.00
