参控股名称;股票代码;报告期;持股比例(%)
四川红宇新材料科技有限公司;-;2017-12-31;100.00
湖南红宇再生物资利用有限公司;-;2017-12-31;100.00
香港红宇有限公司;-;2017-12-31;100.00
四川红宇白云新材料有限公司;-;2017-12-31;96.32
上海唯楚融资租赁有限公司;-;2017-12-31;75.00
河北红宇鼎基耐磨材料有限公司;-;2017-12-31;65.80
湖南红宇智能制造有限公司;-;2017-12-31;55.00
深圳双十科技有限公司;-;2017-07-21;50.01
深圳市银浩自动化设备有限公司;-;2017-07-21;50.01
深圳眼千里科技有限公司;-;2017-07-21;50.01
山东信发红宇科持有限公司;-;2017-12-31;49.00
山东信发红宇科技有限公司;-;2015-12-31;49.00
四川中物红宇科技有限公司;-;2017-12-31;35.00
中塔红宇新材料科技有限公司;-;2017-02-28;30.00
绵阳科雷特机电科技有限公司;-;2017-12-31;20.00
