参控股名称;股票代码;报告期;持股比例(%)
梦果子国际有限公司;-;2017-06-30;100.00
辽宁元祖食品有限公司;-;2017-06-30;100.00
上海元祖电子商务有限公司;-;2017-06-30;100.00
上海元祖食品有限公司;-;2017-06-30;100.00
上海元虹食品贸易有限公司;-;2017-06-30;100.00
四川元祖食品有限公司;-;2017-06-30;100.00
广州元祖食品有限公司;-;2017-06-30;100.00
浙江元祖食品有限公司;-;2017-06-30;100.00
湖北元祖食品有限公司;-;2017-06-30;100.00
江苏元祖食品有限公司;-;2017-06-30;100.00
福建元祖食品有限公司;-;2017-06-30;100.00
元祖企业管理咨询(上海)有限公司;-;2017-06-30;100.00
长沙元祖食品有限公司;-;2017-06-30;100.00
山东元祖食品有限公司;-;2017-06-30;100.00
元祖实业股份有限公司;-;2017-06-30;99.41
上海元祖启蒙乐园有限公司;-;2017-06-30;99.00
上海元祖梦世界置业有限公司;-;2018-02-03;19.75
