参控股名称;股票代码;报告期;持股比例(%)
上海上投控股有限公司;-;2017-12-31;100.00
上海瑞陟投资管理有限公司;-;2017-12-31;100.00
上海上实锦绣花城置业有限公司;-;2017-12-31;100.00
上海上实城市发展投资有限公司;-;2017-12-31;100.00
湖州湖润建设管理有限公司;-;2017-12-31;100.00
上海上实南开地产有限公司;-;2017-12-31;100.00
上海上实南开房地产营销有限公司;-;2017-12-31;100.00
上海皇冠房地产有限公司;-;2017-12-31;100.00
上海高阳宾馆有限公司;-;2017-12-31;100.00
上海上实北外滩投资开发有限公司;-;2017-12-31;100.00
重庆海上海置业有限公司;-;2017-12-31;100.00
上海锐毅投资管理有限公司;-;2017-12-31;100.00
上海锐珩投资管理有限公司;-;2017-12-31;100.00
上海锐翎投资管理有限公司;-;2017-12-31;100.00
上海金钟商业发展有限公司;-;2017-12-31;90.00
湖南丰盛房地产开发有限公司;-;2017-12-31;90.00
上实发展(青岛)投资开发有限公司;-;2015-12-31;87.91
上海上实物业管理有限公司;-;2017-12-31;85.00
上海上实龙创智慧能源科技股份有限公司;-;2017-12-31;69.78
上海嘉荟房地产有限公司;-;2017-12-31;60.00
上海丰泽置业有限公司;-;2017-12-31;51.00
泉州市上实投资发展有限公司;-;2017-12-31;51.00
上海丰茂置业有限公司;-;2017-12-31;51.00
上海上实湖滨新城发展有限公司;-;2017-12-31;51.00
上海长海房地产发展有限公司;-;2015-12-31;51.00
成都上实置业有限公司;-;2015-12-31;50.40
上海上实倪德伦文化发展有限公司;-;2017-12-31;50.00
重庆华新国际实业有限公司;-;2017-12-31;50.00
湖州湖峻置业有限公司;-;2017-12-31;49.00
湖州湖峰置业有限公司;-;2015-12-31;49.00
