参控股名称;股票代码;报告期;持股比例(%)
西安民生百货管理有限公司;-;2017-06-30;100.00
海南供销大集控股有限公司;-;2017-06-30;100.00
海南供销大集网络科技有限公司;-;2017-06-30;100.00
海航期货股份有限公司;834104.OC;2017-12-31;6.00
