参控股名称;股票代码;报告期;持股比例(%)
TANACCO.LTD;-;2017-12-31;100.00
浙江田中双鲸制药设备有限公司;-;2017-12-31;100.00
TANAKA SEIKI (MALAYSIA) SDN BHD;-;2015-12-31;100.00
TANAC 株式会;-;2015-12-31;100.00
嘉兴田中电气技术服务有限公司;-;2017-12-31;60.00
深圳市远洋翔瑞机械有限公司;T21191.OC;2017-12-31;55.00
