参控股名称;股票代码;报告期;持股比例(%)
湖南郴电格瑞环保科技有限公司;-;2017-12-31;100.00
郴州市自来水有限责任公司;-;2017-12-31;100.00
秦皇岛郴电天宸工业气体有限公司;-;2017-12-31;100.00
湖南汇银国际投资有限责任公司;-;2017-12-31;100.00
郴州万国大酒店有限责任公司;-;2017-12-31;100.00
邯郸郴电电力能源有限责任公司;-;2017-12-31;100.00
湖南郴电工程设计有限责任公司;-;2018-03-10;100.00
湖南郴电新能源科技有限公司;-;2018-03-10;100.00
湖南郴电配售电有限责任公司;-;2018-03-10;100.00
湖南郴电国际水电投资有限责任公司;-;2015-12-31;98.72
湖南德能湘江水电有限责任公司;-;2017-12-31;80.00
德能水电有限公司;-;2017-12-31;70.00
上海郴电裕旺投资有限公司;-;2017-12-31;65.00
湖南郴电电力工程建设有限责任公司;-;2018-03-10;65.00
包头市天宸中邦工业气体有限公司;-;2017-12-31;60.00
秦皇岛郴电龙汇电力能源有限责任公司;-;2017-12-31;59.00
贵州郴电配售电有限责任公司;-;2017-12-31;51.00
临沧郴电水电投资有限公司;-;2017-12-31;51.00
常州中天邦益气体有限公司;-;2017-12-31;45.50
唐山中邦工业气体有限公司;-;2017-12-31;45.50
中国水电建设集团圣达水电有限公司;-;2017-12-31;40.28
四川圣达水电开发有限公司;-;2017-11-02;35.58
中国水电建设集团圣达水电开发有限公司;-;2016-11-14;20.34
