参控股名称;股票代码;报告期;持股比例(%)
汕头市曼妮芬制衣有限公司;-;2017-06-30;100.00
江西曼妮芬服装有限公司;-;2017-06-30;100.00
武汉曼妮芬服装有限公司;-;2017-06-30;75.00
