参控股名称;股票代码;报告期;持股比例(%)
青海正通土木工程试验检测有限公司;-;2017-12-31;100.00
青海正和公路桥梁工程有限责任公司;-;2017-12-31;100.00
青海金运交通工程有限责任公司;-;2017-12-31;100.00
青海金丰交通建设工程有限责任公司;-;2017-12-31;100.00
青海蓝图公路勘测设计有限责任公司;-;2017-12-31;100.00
青海路拓工程设施制造有限公司;-;2017-12-31;100.00
青海正平公路养护工程有限公司;-;2017-12-31;100.00
正平路桥(西藏)工程有限公司;-;2017-12-31;100.00
正平投资(深圳)有限公司;-;2017-12-31;100.00
海东正平管廊设施制造有限公司;-;2017-12-31;100.00
陕西隆地电力自动化有限公司;-;2017-12-31;51.00
湖南金迪波纹管业有限公司;-;2017-12-31;44.00
正平袁家村文化旅游开发管理有限公司;-;2018-02-07;30.00
新疆金阳光铁路建设管理有限公司;-;2017-12-31;28.00
