参控股名称;股票代码;报告期;持股比例(%)
上海德美化工有限公司;-;2017-06-30;100.00
无锡惠山德美化工有限公司;-;2017-06-30;100.00
无锡市德美化工技术有限公司;-;2017-06-30;100.00
石家庄德美化工有限公司;-;2017-06-30;100.00
佛山市顺德区德美投资有限公司;-;2017-06-30;100.00
武汉德美精细化工有限公司;-;2017-06-30;100.00
绍兴柯桥德美化工有限公司;-;2017-06-30;100.00
汕头市德美实业有限公司;-;2017-06-30;100.00
山东德美化工有限公司;-;2017-06-30;100.00
广东德美高新材料有限公司;-;2017-06-30;100.00
佛山市顺德区美龙环戊烷化工有限公司;-;2017-06-30;100.00
广东德运创业投资有限公司;-;2017-06-30;100.00
广东德行四方科技有限公司;-;2017-06-30;100.00
广东英农集团有限公司;-;2017-06-30;93.50
绍兴柯桥德美精细化工有限公司;-;2017-06-30;90.00
北京德美科创科技有限公司;-;2017-06-30;88.33
四川亭江新材料股份有限公司;-;2017-06-30;83.78
濮阳市中炜精细化工有限公司;-;2017-06-30;72.77
福建省晋江新德美化工有限公司;-;2017-06-30;65.00
成都德美精英化工有限公司;-;2017-06-30;65.00
浙江德美博士达高分子材料有限公司;-;2017-06-30;64.80
广东德美印尼化工有限公司;-;2017-06-30;55.00
明仁精细化工(嘉兴)有限公司;-;2017-06-30;54.00
佛山市顺德区德美瓦克有机硅有限公司;-;2017-06-30;50.00
湖南尤特尔生化有限公司;-;2017-06-30;27.00
广东小冰火人网络科技股份有限公司;837478.OC;2017-06-30;20.00
辽宁奥克化学股份有限公司;300082.SZ;2017-06-30;4.85
