参控股名称;股票代码;报告期;持股比例(%)
文登际华实业有限公司;-;2017-06-30;100.00
际华三五三四运城工业物流园有限公司;-;2017-06-30;100.00
运城市空港开发区华禹房地产开发有限公司;-;2017-06-30;100.00
际华海外投资有限公司;-;2017-06-30;100.00
际华置业有限公司;-;2017-06-30;100.00
JV International Srl;-;2017-06-30;100.00
际华三五零二资源有限公司;-;2017-06-30;100.00
际华连锁商务有限公司;-;2017-06-30;100.00
长春际华投资建设有限公司;-;2017-06-30;100.00
际华集团南京有限公司;-;2017-06-30;100.00
际华(邢台)投资有限公司;-;2017-06-30;100.00
际华襄阳国际贸易有限公司;-;2017-06-30;100.00
南京际华三五二一环保科技有限公司;-;2017-06-30;100.00
际华(天津)新能源投资有限公司;-;2017-06-30;100.00
辽宁际华三五二三特种装备有限公司;-;2017-06-30;100.00
际华三五三九彭水制鞋有限公司;-;2017-06-30;100.00
重庆际华目的地中心实业有限公司;-;2017-06-30;100.00
湖北际华置业有限公司;-;2017-06-30;100.00
际华集团江苏实业投资有限公司;-;2017-06-30;100.00
岳阳际华置业有限公司;-;2017-06-30;100.00
秦皇岛际华特种防护用品有限公司;-;2017-06-30;100.00
武汉际华园投资建设有限公司;-;2017-06-30;100.00
陕西际华园开发建设有限公司;-;2017-06-30;100.00
广东际华园投资发展有限公司;-;2017-06-30;100.00
际华三五零二职业装有限公司;-;2017-06-30;100.00
南京际华三五〇三服装有限公司;-;2017-06-30;100.00
长春际华三五零四职业装有限公司;-;2017-06-30;100.00
际华三五零六纺织服装有限公司;-;2017-06-30;100.00
际华三五三四制衣有限公司;-;2017-06-30;100.00
贵州际华三五三五服装有限公司;-;2017-06-30;100.00
