参控股名称;股票代码;报告期;持股比例(%)
国电长源汉川第一发电有限公司;-;2017-12-31;100.00
国电长源荆州热电有限公司;-;2017-12-31;100.00
国电长源广水风电有限公司;-;2017-12-31;100.00
国电湖北能源销售有限公司;-;2017-12-31;100.00
国电长源武汉实业有限公司;-;2017-12-31;100.00
国电长源湖北生物质气化科技有限公司;-;2017-12-31;96.00
国电长源荆门发电有限公司;-;2015-12-31;95.05
国电长源河南煤业有限公司;-;2017-12-31;75.00
国电长源(河南)煤业有限公司;-;2015-12-31;75.00
国电长源第一发电有限责任公司;-;2015-12-31;69.15
河南东升煤业有限公司;-;2017-12-31;40.00
武汉华工创业投资有限责任公司;-;2017-12-31;23.40
国电武汉燃料有限公司;-;2017-12-31;20.00
