参控股名称;股票代码;报告期;持股比例(%)
长江投资(香港)有限公司;-;2017-06-30;100.00
上海长发货运有限公司;-;2017-06-30;100.00
上海长利资产经营有限公司;-;2017-06-30;100.00
上海长发国际货运有限公司;-;2017-06-30;96.67
上海川南奉路工程管理有限公司;-;2017-06-30;80.00
上海市张东路工程管理有限公司;-;2017-06-30;80.00
上海拱极东路工程管理有限公司;-;2017-06-30;80.00
上海陆上货运交易中心有限公司;-;2017-06-30;72.85
上海长发联合货运代理有限公司;-;2017-06-30;60.00
安庆长投矿业有限公司;-;2017-06-30;60.00
分宜长信汇智资产管理合伙企业(有限合伙);-;2017-06-30;59.06
上海长望气象科技股份有限公司;835228.OC;2017-06-30;59.05
上海盛发客运服务有限公司;-;2017-06-30;54.00
上海西铁长发国际货运有限公司;-;2017-06-30;51.00
上海易陆创物流服务有限公司;-;2017-06-30;42.86
上海长江振海股权投资基金管理有限公司;-;2017-06-30;40.00
上海长江联合金属交易中心有限公司;-;2017-06-30;40.00
分宜长信资产管理有限公司;-;2017-06-30;40.00
上海浦东新区长江鼎立小额贷款有限公司;-;2017-06-30;30.00
