参控股名称;股票代码;报告期;持股比例(%)
杭州南都电源销售有限公司;-;2017-12-31;100.00
杭州南都动力科技有限公司;-;2017-12-31;100.00
杭州南都贸易有限公司;-;2017-12-31;100.00
武汉南都新能源科技有限公司;-;2017-12-31;100.00
南都亚太有限公司;-;2017-12-31;100.00
南都欧洲(英国)有限公司;-;2017-12-31;100.00
安徽华铂再生资源科技有限公司;-;2017-12-31;100.00
镇江南都能源互联网运营有限公司;-;2017-12-31;100.00
无锡南都能源科技有限公司;-;2017-12-31;100.00
南都中东有限公司;-;2017-12-31;100.00
南都能源印度有限责任公司;-;2017-12-31;100.00
南都国际控股有限公司;-;2017-12-31;100.00
安徽南都华铂新材料科技有限公司;-;2017-12-31;100.00
南都卢森堡有限责任公司;-;2017-12-31;100.00
Narada Germany GmbH;-;2017-12-31;100.00
NARADA AUSTRALIA PTY LTD;-;2017-12-31;100.00
杭州南都新能投资合伙企业(有限合伙);-;2017-12-31;99.00
浙江南都能源互联网运营有限公司;-;2017-12-31;75.00
Narada Management GmbH;-;2017-12-31;55.00
界首市南都华宇电源有限公司;-;2017-12-31;51.00
浙江长兴南都电源有限公司;-;2017-12-31;51.00
四川南都国舰新能源股份有限公司;-;2017-12-31;51.00
北京智行鸿远汽车有限公司;-;2017-12-31;35.00
长春孔辉汽车科技股份有限公司;833793.OC;2017-12-31;17.07
