参控股名称;股票代码;报告期;持股比例(%)
中国有色金属深圳仓储运输公司;-;2017-12-31;100.00
深圳市中金岭南科技有限公司;-;2017-12-31;100.00
中金岭南(香港)矿业有限公司;-;2017-12-31;100.00
韶关市金胜金属贸易有限公司;-;2017-12-31;100.00
深圳市有色金属财务有限公司;-;2017-12-31;100.00
深圳市中金康发房地产开发有限公司;-;2017-12-31;100.00
深圳金汇期货经纪有限公司;-;2017-12-31;100.00
广东中金建筑安装工程有限公司;-;2017-12-31;100.00
仁化伟达企业发展公司;-;2017-12-31;100.00
仁化凡口铅锌矿建筑安装工程公司;-;2017-12-31;100.00
韶关市中金岭南商储有限公司;-;2017-12-31;100.00
广东中金岭南环保工程有限公司;-;2017-12-31;100.00
广东中金岭南有色冶金设计研究有限公司;-;2017-12-31;100.00
广东中金岭南设备科技有限公司;-;2017-12-31;100.00
广州中金国际商贸有限公司;-;2017-12-31;100.00
深业有色金属有限公司;-;2017-12-31;99.17
澳大利亚佩利雅有限公司;-;2017-12-31;89.21
深圳市中金高能电池材料有限公司;-;2017-12-31;85.92
广西中金岭南矿业有限责任公司;-;2017-12-31;83.00
深圳华加日铝业有限公司;-;2017-12-31;72.00
天津金康房地产开发有限公司;-;2017-12-31;33.33
深圳市金洲精工科技股份有限公司;-;2017-12-31;25.00
深圳金粤幕墙装饰工程有限公司;-;2017-12-31;17.90
