参控股名称;股票代码;报告期;持股比例(%)
广州智光电机有限公司;-;2017-06-30;100.00
上海智光电力技术有限公司;-;2017-06-30;100.00
广东智光用电投资有限公司;-;2015-12-31;100.00
广州岭南电缆股份有限公司;-;2015-12-31;100.00
山西智光清源节能科技有限公司;-;2015-12-31;87.50
杭州智光一创科技有限公司;-;2017-06-30;76.39
广州智光自动化有限公司;-;2017-06-30;75.00
广州智光节能有限公司;-;2017-06-30;69.09
贵州南能智光综合能源有限公司;-;2015-12-31;49.00
南电能源综合利用股份有限公司;-;2015-12-31;49.00
广州华跃电力工程设计有限公司;-;2017-06-30;32.00
