参控股名称;股票代码;报告期;持股比例(%)
天台银之园餐饮有限公司;-;2017-12-31;100.00
玉林银轮环保科技有限公司;-;2017-12-31;100.00
上海银轮热系统科技有限公司;-;2017-12-31;100.00
天台嘉和机械科技有限公司;-;2017-12-31;100.00
湖北银轮机械有限公司;-;2017-12-31;100.00
杭州银轮科技有限公司;-;2017-12-31;100.00
上海银轮热交换系统有限公司;-;2017-12-31;100.00
山东银轮热交换系统有限公司;-;2017-12-31;100.00
无锡银轮博尼格工业制冷设备有限公司;-;2017-12-31;100.00
浙江昌宇达光电通信有限公司;-;2017-12-31;100.00
上海银轮投资有限公司;-;2017-12-31;100.00
赤壁银轮工业换热器有限公司;-;2017-12-31;100.00
杭州君卓投资合伙企业(有限合伙);-;2017-12-31;98.04
浙江银吉汽车零部件股份有限公司;-;2017-12-31;81.25
湖北宇声环保科技有限公司;-;2017-12-31;81.00
浙江银轮智能装备有限公司;-;2017-12-31;80.00
天台银申铝业有限公司;-;2017-12-31;75.50
台州银祺股权投资基金合伙企业(有限合伙);-;2017-12-31;75.00
湖北美标汽车制冷系统有限公司;-;2017-12-31;75.00
浙江银芝利汽车热交换系统有限公司;-;2017-12-31;72.40
天台银轮热动力交换器有限公司;-;2017-12-31;66.00
上海创斯达热交换器有限公司;-;2017-12-31;55.22
广州银轮热交换系统有限公司;-;2017-12-31;51.00
上海银畅国际贸易有限公司;-;2017-12-31;51.00
上海银轮普锐汽车环保技术有限公司;-;2017-12-31;51.00
浙江开山银轮换热器有限公司;-;2017-12-31;50.00
南昌银轮热交换系统有限公司;-;2017-12-31;50.00
天台民商投资中心(有限合伙);-;2017-12-31;43.26
天台县银信小额贷款股份有限公司;835676.OC;2017-12-31;27.69
浙江圣达生物药业股份有限公司;603079.SH;2018-03-31;3.60
