参控股名称;股票代码;报告期;持股比例(%)
山西天然气有限公司;-;2017-06-30;100.00
北京旭日光大投资有限公司;-;2015-12-31;100.00
忻州市宏业管道工程有限公司;-;2015-12-31;100.00
忻州市蓝天燃源有限公司;-;2015-12-31;100.00
山西国新液化煤层气有限公司;-;2015-12-31;100.00
山西国新天然气利用有限公司;-;2015-12-31;100.00
忻州五台山风景名胜区国新能源天然气有限公司;-;2015-12-31;90.00
晋中市中心城区洁源天然气有限公司;-;2015-12-31;88.67
山西煤层气(天然气)集输有限公司;-;2015-12-31;88.27
长子县森众燃气有限公司;-;2015-12-31;70.00
清徐县凯通天然气有限公司;-;2015-12-31;70.00
阳曲县众凯天然气有限公司;-;2015-12-31;64.84
上海联海房产有限公司;-;2017-06-30;60.00
临县新源管输有限公司;-;2015-12-31;60.00
襄垣县漳江煤层气(天然气)集输有限公司;-;2015-12-31;60.00
夏县国新天然气有限公司;-;2015-12-31;55.00
山西晋西北天然气有限责任公司;-;2015-12-31;51.00
山西临县国新燃气有限公司;-;2015-12-31;51.00
山西寿阳国新热电综合利用有限公司;-;2015-12-31;51.00
忻州市燃气慕山加气站有限公司;-;2015-12-31;51.00
忻州市燃气有限公司;-;2015-12-31;51.00
沁源县煤层气(天然气)集输有限公司;-;2015-12-31;51.00
山西晋西南天然气有限责任公司;-;2015-12-31;51.00
山西平遥液化天然气有限责任公司;-;2015-12-31;51.00
上海国新能源贸易有限公司;-;2015-12-31;51.00
山西众能天然气有限公司;-;2015-12-31;50.00
山西压缩天然气集团有限公司;-;2015-12-31;50.00
山西国际电力天然气有限公司;-;2016-12-03;49.00
灵石县通义天然气有限责任公司;-;2015-12-31;41.00
太原燃气集团有限公司;-;2015-12-31;40.00
