参控股名称;股票代码;报告期;持股比例(%)
成都华联商厦有限责任公司;-;2017-06-30;100.00
大连新世纪燃气有限公司;-;2017-06-30;100.00
上饶市大通燃气工程有限公司;-;2017-06-30;100.00
德阳市旌能天然气有限公司;-;2017-06-30;100.00
罗江县天然气有限公司;-;2017-06-30;100.00
四川大通睿恒能源有限公司;-;2017-06-30;95.24
珠海金石石油化工有限公司;-;2017-06-30;48.00
大连大通鑫裕矿业有限公司;-;2017-06-30;44.80
成都睿石股权投资基金管理有限公司;-;2017-06-30;30.00
中铁信托有限责任公司;-;2016-12-31;0.23
