参控股名称;股票代码;报告期;持股比例(%)
深圳市广融工程产业基金管理有限公司;-;2017-12-31;100.00
深圳市广融融资担保有限公司;-;2017-12-31;100.00
深圳市广融小额贷款有限公司;-;2017-12-31;100.00
深圳市广田幕墙有限公司;-;2017-12-31;100.00
深圳市广田建筑装饰设计研究院;-;2017-12-31;100.00
深圳市广田生态环境发展有限公司;-;2017-12-31;100.00
广田海外集团有限公司;-;2017-12-31;100.00
深圳广田定制精装设计工程有限公司;-;2017-12-31;100.00
深圳广田供应链管理有限公司;-;2017-12-31;100.00
宁夏广田装饰工程有限公司;-;2017-12-31;100.00
广田装饰集团(澳门)有限公司;-;2017-12-31;99.00
深圳市明弘股权投资合伙企业(有限合伙);-;2017-12-31;90.09
南京广田柏森实业有限责任公司;-;2017-12-31;70.00
深圳市泰达投资发展有限公司;-;2017-12-31;60.00
成都市广田华南装饰工程有限公司;-;2017-12-31;60.00
深圳市广田方特幕墙科技有限公司;-;2017-12-31;51.00
上海荣欣装潢设计有限公司;-;2017-12-31;44.00
深圳广田智能科技有限公司;-;2017-12-31;41.00
深圳广田高科新材料有限公司;-;2017-12-31;32.00
晋能广田(朔州)新型建材有限公司;-;2017-12-31;30.00
毕马智能科技(上海)有限公司;-;2017-12-31;30.00
云万家科技(香港)有限公司;-;2017-12-31;28.00
上海友迪斯数字识别系统股份有限公司;-;2017-12-31;23.90
深圳市广田软装投资有限公司;-;2017-12-31;20.00
深圳广田机器人有限公司;-;2017-12-31;19.00
广州恒大淘宝足球俱乐部股份有限公司;834338.OC;2017-12-31;0.95
