参控股名称;股票代码;报告期;持股比例(%)
海默美国股份有限公司;-;2017-12-31;100.00
兰州城临石油钻采设备有限公司;-;2017-12-31;100.00
陕西海默油田服务有限公司;-;2017-12-31;100.00
上海清河机械有限公司;-;2017-12-31;100.00
海默国际有限公司;-;2017-12-31;100.00
海默石油天然气有限责任公司;-;2017-12-31;100.00
海默吉诺(北京)石油技术有限公司;-;2017-12-31;100.00
兰州海默环保科技有限公司;-;2017-12-31;100.00
西安杰创能源科技有限公司;-;2017-12-31;100.00
西安思坦软件技术有限公司;-;2017-12-31;100.00
西安思坦仪器股份有限公司;832801.OC;2017-12-31;85.01
哥伦比亚油田服务有限公司;-;2017-12-31;79.00
海默科技(阿曼)有限公司;-;2017-12-31;70.00
西安思坦油气工程服务有限公司;-;2017-12-31;60.00
甘肃国投海默基金管理有限公司;-;2017-12-31;51.00
中核嘉华设备制造股份公司;-;2017-12-31;25.00
