参控股名称;股票代码;报告期;持股比例(%)
中原环保新密热力有限公司;-;2017-12-31;100.00
中原环保水务登封有限公司;-;2017-12-31;100.00
中原环保热力登封有限公司;-;2017-12-31;100.00
中原环保郑州上街水务有限公司;-;2017-12-31;100.00
郑州市郑东新区水务有限公司;-;2017-12-31;100.00
中原环保新密水务有限公司;-;2017-12-31;100.00
中原环保临颍水务有限公司;-;2017-12-31;100.00
中原环保伊川水务有限公司;-;2017-12-31;90.00
中原环保开封同生工业水务有限公司;-;2017-12-31;80.00
中原环保中水电十一局方城甘江河生态建设项目管理有限公司;-;2018-03-10;76.50
中原环保中水电十一局方城潘河生态建设项目管理有限公司;-;2018-03-10;76.50
中原环保同生漯河水务有限公司;-;2017-12-31;75.00
中原环保鼎盛郑州固废科技有限公司;-;2017-12-31;60.00
中原环保郑州设备工程科技有限公司;-;2017-12-31;51.00
郑州航空港区明港水务有限公司;-;2017-12-31;50.00
中原环保郑州污泥新材料科技有限公司;-;2017-12-31;35.00
