参控股名称;股票代码;报告期;持股比例(%)
新疆西部合盛硅业有限公司;-;2017-10-10;100.00
新疆西部天富合盛热电有限公司;-;2017-10-10;100.00
合盛硅业(鄯善)有限公司;-;2017-10-10;100.00
新疆合晶能源科技有限公司;-;2017-10-10;100.00
合盛(鄯善)能源管理有限公司;-;2017-10-10;100.00
合盛电业(鄯善)有限公司;-;2017-10-10;100.00
霍尔果斯卓普软件科技有限公司;-;2017-10-10;100.00
黑河合盛硅业有限公司;-;2017-10-10;100.00
达孜东都工贸有限公司;-;2017-10-10;90.00
合盛硅业(泸州)有限公司;-;2017-10-10;90.00
堆龙德庆硅远工贸有限公司;-;2017-10-10;90.00
堆龙德庆硅峰工贸有限公司;-;2017-10-10;90.00
石河子开发区赛德消防安全服务有限责任公司;-;2017-10-10;0.00
