参控股名称;股票代码;报告期;持股比例(%)
南京华胜天成信息技术有限公司;-;2017-12-31;100.00
华胜信泰科技有限公司;-;2017-12-31;100.00
北京华胜天成信息产业发展有限公司;-;2017-12-31;100.00
北京华胜天成软件技术有限公司;-;2017-12-31;100.00
天津华胜天成投资管理有限公司;-;2017-12-31;100.00
华胜天成科技(香港)有限公司;-;2017-12-31;100.00
华胜天成科技(美国)有限公司;-;2017-12-31;100.00
成都华胜天成信息技术有限公司;-;2017-12-31;100.00
广州石竹计算机软件有限公司;-;2017-12-31;90.00
北京软胜科技有限公司;-;2017-12-31;77.78
北京新云东方系统科技有限责任公司;-;2017-12-31;56.45
深圳华胜天成信息技术有限公司;-;2017-12-31;40.00
北京和润恺安科技发展股份有限公司;837746.OC;2017-12-31;30.00
北京华胜天成低碳产业创业投资中心(有限合伙);-;2017-12-31;17.86
