参控股名称;股票代码;报告期;持股比例(%)
迈克生物(湖北)有限公司;-;2017-12-31;100.00
嘉善加斯戴克医疗器械有限公司;-;2017-12-31;100.00
四川省迈克实业有限公司;-;2017-12-31;100.00
四川迈克生物医疗电子有限公司;-;2017-12-31;100.00
四川迈克生物新材料技术有限公司;-;2017-12-31;100.00
上海迈可优生物科技有限公司;-;2017-12-31;100.00
贵州迈克科技有限公司;-;2017-12-31;100.00
云南迈克科技有限公司;-;2017-12-31;100.00
重庆征途科技有限公司;-;2017-12-31;100.00
迈克生物(广东)有限公司;-;2017-12-31;72.50
广州瑞华贸易有限公司;-;2017-03-30;72.50
迈凯基因科技有限公司;-;2017-12-31;60.00
吉林迈克生物有限公司;-;2017-12-31;50.00
内蒙古迈克生物科技有限公司;-;2017-12-31;48.00
北京迈克生物科技有限公司;-;2017-12-31;45.00
山东迈克生物科技有限公司;-;2017-12-31;45.00
迈克生物(山西)有限公司;-;2018-02-10;45.00
新疆迈克宏康生物有限公司;-;2017-12-31;30.00
四川大家医学检测有限公司;-;2016-01-27;30.00
美因健康科技(北京)有限公司;-;2018-04-27;2.57
