参控股名称;股票代码;报告期;持股比例(%)
湖南天闻动漫传媒有限公司;-;2017-06-30;100.00
湖南泊富基金管理有限公司;-;2017-06-30;100.00
湖南文艺出版社有限责任公司;-;2017-06-30;100.00
湖南岳麓书社有限责任公司;-;2017-06-30;100.00
湖南美术出版社有限责任公司;-;2017-06-30;100.00
湖南科学技术出版社有限责任公司;-;2017-06-30;100.00
湖南电子音像出版社有限责任公司;-;2017-06-30;100.00
湖南少年儿童出版社有限责任公司;-;2017-06-30;100.00
湖南人民出版社有限责任公司;-;2017-06-30;100.00
湖南潇湘晨报传媒经营有限公司;-;2017-06-30;100.00
中广潇湘广告(北京)有限公司;-;2017-06-30;100.00
湖南省印刷物资有限责任公司;-;2017-06-30;100.00
湖南省新华书店有限责任公司;-;2017-06-30;100.00
湖南省新教材有限责任公司;-;2017-06-30;100.00
湖南天闻新华印务有限公司;-;2017-06-30;100.00
湖南红网新媒体集团有限公司;-;2017-06-30;100.00
湖南泊富文化产业投资基金企业(有限合伙);-;2017-06-30;97.56
上海浦睿文化传播有限公司;-;2017-06-30;95.00
中南安拓国际文化传媒(北京)有限公司;-;2017-06-30;90.00
湖南中南地铁传媒有限公司;-;2017-06-30;73.00
湖南出版投资控股集团财务有限公司;-;2017-06-30;70.00
民主与建设出版社有限责任公司;-;2017-06-30;70.00
天闻数媒科技(北京)有限公司;-;2017-06-30;60.00
湖南教育电视传媒有限公司;-;2017-06-30;60.00
湖南珈汇教育图书发行有限公司;-;2017-06-30;51.00
中南博集天卷文化传媒有限公司;-;2017-06-30;51.00
湖南联合教育出版物发行有限公司;-;2017-06-30;41.00
北洋出版传媒股份有限公司;-;2017-10-13;2.22
