参控股名称;股票代码;报告期;持股比例(%)
Wonder Global (BVI) Investment Limited;-;2017-06-30;100.00
海尔新加坡投资控股有限公司;-;2017-06-30;100.00
合肥海尔空调器有限公司;-;2017-06-30;100.00
青岛海尔空调电子有限公司;-;2017-06-30;100.00
青岛海尔信息塑胶研制有限公司;-;2017-06-30;100.00
青岛海尔电冰箱有限公司;-;2017-06-30;100.00
青岛家电工艺装备研究所;-;2017-06-30;100.00
青岛海尔特种电冰箱有限公司;-;2017-06-30;100.00
青岛海尔洗碗机有限公司;-;2017-06-30;100.00
大连保税区海尔空调器贸易有限公司;-;2017-06-30;100.00
大连保税区海尔电冰箱贸易有限公司;-;2017-06-30;100.00
青岛鼎新电子科技有限公司;-;2017-06-30;100.00
合肥海尔电冰箱有限公司;-;2017-06-30;100.00
青岛海尔中央空调工程有限公司;-;2017-06-30;100.00
青岛海尔(胶州)空调器有限公司;-;2017-06-30;100.00
青岛海尔部品有限公司;-;2017-06-30;100.00
海尔股份(香港)有限公司;-;2017-06-30;100.00
沈阳海尔电冰箱有限公司;-;2017-06-30;100.00
佛山海尔电冰柜有限公司;-;2017-06-30;100.00
郑州海尔空调器有限公司;-;2017-06-30;100.00
青岛海达源采购服务有限公司;-;2017-06-30;100.00
青岛海尔智能技术研发有限公司;-;2017-06-30;100.00
青岛海日高科模型有限公司;-;2017-06-30;100.00
上海海尔医疗科技有限公司;-;2017-06-30;100.00
青岛海尔科技有限公司;-;2017-06-30;100.00
青岛海尔科技投资有限公司;-;2017-06-30;100.00
青岛卡萨帝智慧生活家电有限公司;-;2017-06-30;100.00
青岛海创源家电销售有限公司;-;2017-06-30;100.00
北京一数科技有限公司;-;2017-06-30;100.00
海易科(北京)科技有限公司;-;2017-06-30;100.00
