参控股名称;股票代码;报告期;持股比例(%)
Sommerset Investments Ltd.;-;2017-12-31;100.00
华新水泥(宜昌)有限公司;-;2017-12-31;100.00
华新水泥(阳新)有限公司;-;2017-12-31;100.00
华新环境工程有限公司;-;2017-12-31;100.00
华新水泥(昆明东川)有限公司;-;2017-12-31;100.00
华新水泥(株洲)有限公司;-;2017-12-31;100.00
华新水泥(渠县)有限公司;-;2017-12-31;100.00
华新水泥(万源)有限公司;-;2017-12-31;100.00
华新水泥(长阳)有限公司;-;2017-12-31;100.00
华新装备工程有限公司;-;2017-12-31;100.00
华新(香港)国际控股有限公司;-;2017-12-31;100.00
华新水泥(道县)有限公司;-;2017-12-31;100.00
云南华新建材投资有限公司;-;2017-12-31;100.00
华新水泥(富民)有限公司;-;2017-12-31;100.00
华新水泥(襄阳)有限公司;-;2017-12-31;100.00
华新水泥(武穴)有限公司;-;2017-12-31;100.00
华新水泥(赤壁)有限公司;-;2017-12-31;100.00
华新水泥(河南信阳)有限公司;-;2017-12-31;100.00
华新水泥技术管理(武汉)有限公司;-;2017-12-31;100.00
华新水泥(麻城)有限公司;-;2017-12-31;100.00
华新水泥(秭归)有限公司;-;2017-12-31;100.00
华新水泥(郴州)有限公司;-;2017-12-31;100.00
华新水泥重庆涪陵有限公司;-;2017-12-31;100.00
华新水泥襄阳襄城有限公司;-;2017-12-31;100.00
华新混凝土有限公司;-;2015-12-31;100.00
黄石华新包装有限公司;-;2015-12-31;100.00
华新新型建筑材料有限公司;-;2015-12-31;100.00
华新水泥(黄石)散装储运有限公司;-;2015-12-31;100.00
华新骨料有限公司;-;2015-12-31;100.00
华新水泥(荆州)有限公司;-;2015-12-31;100.00
