参控股名称;股票代码;报告期;持股比例(%)
宜昌枫叶店子坪磷矿有限公司;-;2017-12-31;100.00
宜都兴发化工有限公司;-;2017-12-31;100.00
宜昌禾友化工有限责任公司;-;2017-12-31;100.00
宜昌古老背港务有限公司;-;2017-12-31;100.00
襄阳兴发化工有限公司;-;2017-12-31;100.00
宜昌枫叶树崆坪磷矿有限公司;-;2017-12-31;100.00
瓮安县龙马置业有限公司;-;2017-12-31;100.00
保康楚烽化工有限责任公司;-;2017-12-31;100.00
广西兴发化工有限公司;-;2017-12-31;100.00
湖北兴顺企业管理有限公司;-;2017-12-31;100.00
湖北兴发环保科技有限公司;-;2017-12-31;100.00
宜昌楚磷化工有限公司;-;2017-12-31;100.00
兴山巨安爆破工程有限公司;-;2017-12-31;100.00
兴山矿产品销售有限公司;-;2017-12-31;100.00
扬州瑞阳化工有限责任公司;-;2017-12-31;100.00
兴山县瑞泰矿山技术咨询服务有限公司;-;2017-12-31;100.00
新疆兴发化工有限公司;-;2017-12-31;100.00
兴发美国有限公司;-;2017-12-31;100.00
兴山县人坪河电业有限公司;-;2017-12-31;100.00
瓮安县龙马磷业有限公司;-;2017-12-31;100.00
兴发(上海)国际贸易有限公司;-;2017-12-31;100.00
兴发欧洲有限公司;-;2017-12-31;100.00
宜昌能兴售电有限公司;-;2017-12-31;100.00
湖北兴发化工进出口有限公司;-;2017-12-31;100.00
神农架武山矿业有限责任公司;-;2017-12-31;100.00
湖北省兴发磷化工研究院有限公司;-;2017-12-31;100.00
兴山安捷电气检测有限公司;-;2017-12-31;100.00
宜昌枫叶化工有限公司;SVU.TO;2017-12-31;100.00
武汉兴发宏兴贸易有限公司;-;2017-12-31;100.00
兴发香港进出口有限公司;-;2017-12-31;100.00
