参控股名称;股票代码;报告期;持股比例(%)
辉邦集团有限公司;-;2017-12-31;100.00
誉星发展有限公司;-;2017-12-31;100.00
北方国际(缅甸)有限公司;-;2017-12-31;100.00
北方工程刚果(金)股份有限公司;-;2017-12-31;100.00
北方国际地产(佛山顺德)有限公司;-;2017-12-31;100.00
中国北方车辆有限公司;-;2017-12-31;100.00
深圳华特容器股份有限公司;-;2017-12-31;99.12
北方国际萨塔电力有限公司;-;2017-12-31;90.00
南湃电力有限公司;-;2017-12-31;85.00
北方国际地产有限公司;-;2017-12-31;80.00
EverStarIndustries(Pty)Ltd;-;2017-12-31;78.26
上海北方万邦物流有限公司;-;2017-12-31;74.11
北方万邦物流有限公司;-;2017-12-31;51.00
天津北方伊势湾国际运输有限公司;-;2017-12-31;51.00
广州北方机电发展有限公司;-;2017-12-31;51.00
广州北方新能源技术有限公司;-;2017-12-31;51.00
广东铨欣北方销售服务公司;-;2017-12-31;49.00
SuperpowerHoldingLtd;-;2017-12-31;38.78
内蒙古一机集团进出口有限责任公司;-;2017-12-31;35.00
北京北方新兴投资控股发展有限公司;-;2017-12-31;33.44
中山市嘉宏照明电器有限公司;-;2017-12-31;20.00
