参控股名称;股票代码;报告期;持股比例(%)
吉林省长久物流有限公司;-;2017-12-31;100.00
柳州长久物流有限公司;-;2017-12-31;100.00
唐山长久物流有限公司;-;2017-12-31;100.00
北京长久国际汽车物流有限公司;-;2017-12-31;100.00
青岛长久物流有限公司;-;2017-12-31;100.00
济南长久物流有限公司;-;2017-12-31;100.00
芜湖长久物流有限公司;-;2017-12-31;100.00
江苏长久物流有限公司;-;2017-12-31;100.00
大连汇通国际货运代理有限公司;-;2017-12-31;100.00
佛山长众物流有限公司;-;2017-12-31;100.00
长久物流有限责任公司;-;2017-12-31;100.00
天津长久商业保理有限公司;-;2017-12-31;100.00
长久集运有限公司;-;2017-12-31;100.00
辽宁长久物流有限公司;-;2017-12-31;100.00
湖北长久物流有限公司;-;2017-12-31;100.00
吉林省长久联合物流有限公司;-;2017-12-31;100.00
安徽长久物流有限公司;-;2017-12-31;100.00
黑龙江长久供应链管理有限公司;-;2017-12-31;100.00
大连长久澳优能源有限公司;-;2017-12-31;100.00
常熟长恒物流有限公司;-;2017-12-31;100.00
宿迁九城物联科技有限公司;-;2017-12-31;75.00
重庆特锐运输服务有限公司;-;2017-12-31;55.00
哈欧国际物流股份有限公司;-;2017-12-31;54.00
中江海物流有限公司;-;2017-12-31;51.00
中世国际物流有限公司;-;2017-12-31;40.00
