参控股名称;股票代码;报告期;持股比例(%)
厦门厦工国际贸易有限公司;-;2017-06-30;100.00
厦工机械(焦作)有限公司;-;2017-06-30;100.00
焦作厦工部件制造有限公司;-;2017-06-30;100.00
厦门市厦工机械配件厂;-;2017-06-30;100.00
厦工三明重型机器有限公司;-;2017-06-30;100.00
北京厦工机械销售有限责任公司;-;2017-06-30;100.00
长沙厦工机械销售有限责任公司;-;2017-06-30;100.00
西安厦工机械设备销售有限责任公司;-;2017-06-30;100.00
杭州厦工机械销售有限责任公司;-;2017-06-30;100.00
济南厦工机械销售有限责任公司;-;2017-06-30;100.00
沈阳先锋工程机械销售有限责任公司;-;2017-06-30;100.00
厦门厦工桥箱有限公司;-;2017-03-08;100.00
厦工机械(巴西)有限公司;-;2017-06-30;80.00
厦工(泰安)汽车起重机有限公司;-;2017-06-30;60.00
厦门厦工中铁重型机械有限公司;-;2017-06-30;51.00
厦门海翼厦工金属材料有限公司;-;2017-06-30;51.00
厦门厦工协华机械有限公司;-;2017-06-30;45.00
航控捷易(厦门)机器人科技有限公司;-;2017-06-30;42.00
厦工(三明)传动技术有限公司;-;2017-06-30;40.00
厦门海翼融资租赁有限公司;-;2017-04-06;35.00
厦门厦工装备制造有限公司;-;2017-06-30;20.00
厦门海翼集团财务有限公司;-;2016-12-31;10.00
