参控股名称;股票代码;报告期;持股比例(%)
福建中建工程公司;-;2017-12-31;100.00
福建工程建设监理有限公司;-;2017-12-31;100.00
上海武夷建设开发有限公司;-;2017-12-31;100.00
福建南平武夷名仕园房地产开发有限公司;-;2017-12-31;100.00
武夷名仕(诏安)房地产有限公司;-;2017-12-31;100.00
北京武夷华凌建筑材料有限公司;-;2017-12-31;100.00
周宁武夷房地产开发有限公司;-;2017-12-31;100.00
福建福煤房地产开发有限公司;-;2017-12-31;100.00
福建省建筑工程房地产综合开发公司;-;2017-12-31;100.00
福建省建工工程建设承包有限责任公司;-;2017-12-31;100.00
福安武夷金域房地产开发有限公司;-;2017-12-31;100.00
福建武夷山武夷房地产开发有限公司;-;2017-12-31;100.00
福州武夷滨海房地产开发有限公司;-;2017-12-31;100.00
南京名仕园置业有限公司;-;2017-12-31;100.00
武夷(集团)有限公司;-;2017-12-31;100.00
香港武夷开发有限公司;-;2017-12-31;100.00
香港武夷建筑有限公司;-;2017-12-31;100.00
淄博众康百利医药连锁有限责任公司;-;2017-12-31;100.00
中国武夷巴布亚新几内亚有限公司;-;2017-12-31;100.00
中国武夷澳大利亚有限公司;-;2017-12-31;100.00
中武(福建)跨境电子商务有限责任公司;-;2017-12-31;100.00
北京武夷房地产开发有限公司;-;2017-12-20;100.00
中国武夷(肯尼亚)有限公司;-;2017-12-31;99.00
中国武夷肯尼亚建筑工业化有限公司;-;2017-12-31;99.00
中国武夷肯尼亚园区投资开发有限公司;-;2017-12-31;99.00
福建武夷对外经济合作有限公司;-;2017-12-31;95.00
重庆武夷房地产开发有限公司;-;2017-12-31;95.00
福建武夷嘉园房地产开发有限公司;-;2017-12-31;95.00
武夷(福建)物业管理有限公司;-;2017-12-31;90.00
中国武夷(南苏丹)工程有限公司;-;2017-12-31;90.00
