参控股名称;股票代码;报告期;持股比例(%)
江苏弘业工艺品有限公司;-;2017-12-31;100.00
江苏弘业船舶贸易有限公司;-;2017-12-31;100.00
南京宏顺鞋业有限公司;-;2017-12-31;100.00
江苏弘文置业有限公司;-;2017-12-31;100.00
江苏弘业永昌(香港)有限公司;-;2017-12-31;100.00
江苏弘业(缅甸)实业有限公司;-;2017-12-31;99.00
江苏爱涛文化产业有限公司;-;2017-12-31;92.36
江苏弘业永煜国际贸易有限公司;-;2017-12-31;69.20
江苏弘业永恒进出口有限公司;-;2017-12-31;60.00
江苏弘业永润国际贸易有限公司;-;2017-12-31;60.00
江苏弘业永欣国际贸易有限公司;-;2017-12-31;60.00
江苏弘业永为国际贸易有限公司;-;2017-12-31;60.00
江苏弘业泰州进出口有限公司;-;2017-12-31;60.00
南通弘业进出口有限公司;-;2017-12-31;60.00
江苏省化肥工业公司;-;2017-12-31;60.00
江苏省化肥工业有限公司;-;2018-04-03;60.00
江苏弘业国际技术工程有限公司;-;2017-12-31;51.00
南京爱涛礼品有限公司;-;2017-12-31;50.00
江苏弘业环保科技产业有限公司;-;2017-12-31;45.00
江苏苏豪融资租赁有限公司;-;2017-12-31;35.00
弘业期货股份有限公司;3678.HK;2017-12-31;16.31
江苏苏豪国际集团股份有限公司;-;2017-12-05;1.62
江苏省信用再担保集团有限公司;-;2017-06-30;0.87
