参控股名称;股票代码;报告期;持股比例(%)
天津万达国际电影城有限公司;-;2017-06-30;100.00
武汉万达国际电影城有限公司;-;2017-06-30;100.00
哈尔滨万达国际电影城有限公司;-;2017-06-30;100.00
大连万达国际电影城有限公司;-;2017-06-30;100.00
长春万达国际电影城有限公司;-;2017-06-30;100.00
青岛万达国际电影城有限公司;-;2017-06-30;100.00
南昌万达国际电影城有限公司;-;2017-06-30;100.00
北京万达国际电影城有限公司;-;2017-06-30;100.00
上海万达国际电影城有限公司;-;2017-06-30;100.00
宁波万达国际电影城有限公司;-;2017-06-30;100.00
成都万达国际电影城有限公司;-;2017-06-30;100.00
东莞市万达国际电影有限公司;-;2017-06-30;100.00
呼和浩特万达国际电影城有限公司;-;2017-06-30;100.00
惠州万达国际电影城有限公司;-;2017-06-30;100.00
长沙万达国际电影城有限公司;-;2017-06-30;100.00
西安万达国际电影城有限公司;-;2017-06-30;100.00
潍坊万达国际电影城有限公司;-;2017-06-30;100.00
蚌埠万达国际电影城有限公司;-;2017-06-30;100.00
晋江市万达国际电影有限公司;-;2017-06-30;100.00
株洲万达国际电影城有限公司;-;2017-06-30;100.00
汉中万达国际电影城有限公司;-;2017-06-30;100.00
海口万达国际电影城有限公司;-;2017-06-30;100.00
大同万达国际电影城有限公司;-;2017-06-30;100.00
苏州万达国际电影城有限公司;-;2017-06-30;100.00
沈阳万达国际电影城有限公司;-;2017-06-30;100.00
厦门万达国际电影城有限公司;-;2017-06-30;100.00
上海周浦万达国际电影城有限公司;-;2017-06-30;100.00
南京万达电影城有限公司;-;2017-06-30;100.00
重庆万达国际电影城有限公司;-;2017-06-30;100.00
洛阳万达国际电影城有限公司;-;2017-06-30;100.00
