参控股名称;股票代码;报告期;持股比例(%)
欧亚集团沈阳联营有限公司;-;2017-12-31;654.65
长春欧亚卫星路超市有限公司;-;2017-12-31;100.00
长春欧亚柳影路超市有限公司;-;2017-12-31;100.00
长春欧亚鞋业有限责任公司;-;2017-12-31;100.00
长春欧亚集团通辽欧亚置业有限公司;-;2017-12-31;100.00
长春欧亚集团通化欧亚置业有限公司;-;2017-12-31;100.00
长春万豪信息科技有限公司;-;2017-12-31;100.00
长春欧亚易购电子商务有限公司;-;2017-12-31;100.00
长春欧亚宾馆有限责任公司;-;2017-12-31;100.00
四平欧亚商贸有限公司;-;2017-12-31;100.00
吉林市欧亚商都有限公司;-;2017-12-31;100.00
长春欧亚集团辽源欧亚置业有限公司;-;2017-12-31;100.00
吉林欧亚置业有限公司;-;2017-12-31;100.00
长春欧亚集团松原欧亚购物中心有限公司;-;2017-12-31;100.00
长春欧亚净月购物中心有限公司;-;2017-12-31;100.00
长春欧亚集团空港欧亚购物广场有限公司;-;2017-12-31;100.00
长春欧亚集团九台卡伦欧亚购物广场有限公司;-;2017-12-31;100.00
长春欧亚集团商业连锁经营有限公司;-;2017-12-31;100.00
北京欧亚商贸有限公司;-;2017-12-31;100.00
长春欧亚国际贸易有限公司;-;2017-12-31;100.00
长春欧亚集团(珲春)商品采购有限责任公司;-;2017-12-31;100.00
长春欧亚集团公主岭冷链综合物流有限公司;-;2017-12-31;100.00
长春欧亚集团四平欧亚置业有限公司;-;2017-12-31;100.00
长春欧亚集团敦化欧亚敦百购物中心有限公司;-;2017-12-31;75.00
白山欧亚中吉置业有限公司;-;2017-12-31;73.97
长春欧星贸易有限公司;-;2017-12-31;70.00
济南欧亚大观园房地产开发有限公司;-;2017-12-31;62.78
白山市合兴实业股份有限公司;-;2017-12-31;61.03
乌兰浩特欧亚富立置业有限公司;-;2017-12-31;60.00
郑州百货大楼股份有限公司;-;2017-12-31;54.83
