参控股名称;股票代码;报告期;持股比例(%)
深圳海王东方投资有限公司;-;2017-06-30;100.00
深圳市海王银河医药投资有限公司;-;2017-06-30;96.88
深圳海王药业有限公司;-;2015-12-31;95.63
三亚海王海洋生物科技有限公司;-;2015-12-31;95.00
深圳市海王健康科技发展有限公司;-;2017-06-30;90.00
杭州海王生物工程有限公司;-;2015-12-31;90.00
深圳海王医药科技研究院有限公司;-;2017-06-30;80.00
深圳海王食品有限公司;-;2017-06-30;75.00
深圳市海王英特龙生物技术股份有限公司;8329.HK;2017-06-30;70.38
河南海王医药集团有限公司;-;2015-12-31;51.06
河南东森医药有限公司;-;2015-12-31;49.00
江苏量点科技有限公司;-;2017-06-30;40.00
潍坊海王银河医疗新技术有限公司;-;2015-12-31;40.00
深圳市海王医疗投资管理有限公司;-;2015-12-31;32.00
深圳海王童爱医药信息咨询有限公司;-;2015-12-31;31.74
珠海海王华夏股权投资基金;-;2017-06-30;26.67
苏鲁海王医药集团有限公司;-;2017-06-30;20.00
山东海王医药集团有限公司;-;2017-06-30;20.00
孝感海王银河投资有限公司;-;2017-06-30;10.00
枣庄海王银河投资有限公司;-;2017-06-30;10.00
南阳海王银河投资有限公司;-;2017-06-30;10.00
杭州海王实业投资有限公司;-;2015-12-31;10.00
菏泽海王银河投资有限公司;-;2015-12-31;10.00
威海海王银河投资有限公司;-;2015-12-31;10.00
深圳市银河科技有限公司;-;2017-06-30;5.00
福州海王金象中药制药有限公司;-;2017-06-30;5.00
