参控股名称;股票代码;报告期;持股比例(%)
建信投资建信金融资产投资有限公司;-;2017-12-31;100.00
CCB Brazil Financial Holding-Investimentos e Participacoes Ltda;-;2017-12-31;100.00
中国建设银行(俄罗斯)有限责任公司;-;2017-12-31;100.00
中国建设银行亚洲股份有限公司;-;2017-12-31;100.00
中国建设银行(巴西)股份有限公司;-;2017-12-31;100.00
建信金融租赁有限公司;-;2017-12-31;100.00
中国建设银行伦敦分行;-;2017-12-31;100.00
中国建设银行(新西兰)有限公司;-;2017-12-31;100.00
金泉融资有限公司;-;2017-12-31;100.00
建银国际(控股)有限公司;-;2017-12-31;100.00
建行国际集团控股有限公司;-;2017-12-31;100.00
中国建设银行(欧洲)有限公司;-;2017-12-31;100.00
中国建设银行(马来西亚)有限公司;-;2017-12-31;100.00
建信养老金管理有限责任公司;-;2017-12-31;85.00
中德住房储蓄银行有限责任公司;-;2017-12-31;75.10
建信信托有限责任公司;-;2017-12-31;67.00
建信基金管理有限责任公司;-;2017-12-31;65.00
中国建设银行(印度尼西亚)股份有限公司;-;2017-12-31;60.00
建信人寿保险股份有限公司;-;2017-12-31;51.00
华力达有限公司;-;2017-12-31;50.00
广东国有企业重组发展基金(有限合伙);-;2017-12-31;49.67
北京建信瑞祥投资管理中心(有限合伙);-;2017-12-31;31.49
芜湖建信鼎信投资管理中心(有限合伙);-;2017-12-31;28.53
国机资本控股有限公司;-;2017-12-31;12.66
中国长江航运集团南京油运股份有限公司;600087.SH;2018-03-31;7.72
二重集团(德阳)重型装备股份有限公司;601268.SH;2018-03-31;4.59
云南云维股份有限公司;600725.SH;2018-03-31;1.54
贵州盘江精煤股份有限公司;600395.SH;2018-03-31;0.98
第一拖拉机股份有限公司;601038.SH;2018-03-31;0.96
中基健康产业股份有限公司;000972.SZ;2018-03-31;0.92
