参控股名称;股票代码;报告期;持股比例(%)
伟明环保科技有限公司;-;2017-12-31;100.00
樟树市伟明环保能源有限公司;-;2017-12-31;100.00
温州嘉伟环保科技有限公司;-;2017-12-31;100.00
昆山鹿城垃圾发电有限公司;-;2017-12-31;100.00
临海市伟明环保能源有限公司;-;2017-12-31;100.00
上海嘉伟环保科技有限公司;-;2017-12-31;100.00
温州永强垃圾发电有限公司;-;2017-12-31;100.00
温州市瓯海伟明垃圾发电有限公司;-;2017-12-31;100.00
武义伟明环保能源有限公司;-;2017-12-31;100.00
温州伟明餐厨再生资源有限公司;-;2017-12-31;100.00
瑞安市海滨伟明环保能源有限公司;-;2017-12-31;100.00
万年县伟明环保能源有限公司;-;2017-12-31;100.00
伟明环保设备有限公司;-;2017-12-31;100.00
嘉善伟明环保能源有限公司;-;2017-12-31;99.00
温州龙湾伟明环保能源有限公司;-;2017-12-31;98.00
苍南伟明环保能源有限公司;-;2017-12-31;90.00
界首市伟明环保能源有限公司;-;2017-12-31;90.00
温州伟明环保能源有限公司;-;2017-12-31;90.00
瑞安市伟明环保能源有限公司;-;2017-12-31;90.00
永康市伟明环保能源有限公司;-;2017-12-31;88.00
玉环伟明环保能源有限公司;-;2017-12-31;88.00
秦皇岛伟明环保能源有限公司;-;2017-12-31;70.00
玉环嘉伟环保科技有限公司;-;2017-12-31;0.00
