参控股名称;股票代码;报告期;持股比例(%)
中国农业银行(莫斯科)有限公司;-;2017-12-31;100.00
农银金融资产投资有限公司;-;2017-12-31;100.00
农银国际控股有限公司;-;2017-12-31;100.00
农银金融租赁有限公司;-;2017-12-31;100.00
农银财务有限公司;-;2017-12-31;100.00
中国农业银行(英国)有限公司;-;2017-12-31;100.00
中国农业银行(卢森堡)有限公司;-;2017-12-31;100.00
农银汇理基金管理有限公司;-;2017-12-31;51.67
克什克腾农银村镇银行有限责任公司;-;2017-12-31;51.02
绩溪农银村镇银行有限责任公司;-;2017-12-31;51.02
农银人寿保险股份有限公司;-;2017-12-31;51.00
安塞农银村镇银行有限责任公司;-;2017-12-31;51.00
浙江永康农银村镇银行有限责任公司;-;2017-12-31;51.00
厦门同安农银村镇银行有限责任公司;-;2017-12-31;51.00
中刚非洲银行;-;2017-12-31;50.00
湖北汉川农银村镇银行有限责任公司;-;2017-12-31;50.00
二重集团(德阳)重型装备股份有限公司;601268.SH;2018-03-31;8.54
金田实业(集团)股份有限公司;000003.SZ;2018-03-31;6.18
云南云维股份有限公司;600725.SH;2018-03-31;3.93
重庆钢铁股份有限公司;601005.SH;2018-03-31;2.43
湖北洪湖生态农业股份有限公司;600709.SH;2018-03-31;1.98
