参控股名称;股票代码;报告期;持股比例(%)
湖南雁能森源电力设备有限公司;-;2017-12-31;100.00
湖南长高房地产开发有限公司;-;2017-12-31;100.00
湖南长高高压开关有限公司;-;2017-12-31;100.00
湖北省华网电力工程有限公司;-;2017-12-31;100.00
湖南长高电气有限公司;-;2017-12-31;100.00
湖南长高润新科技有限公司;-;2017-12-31;100.00
湖南长高成套电器有限公司;-;2017-12-31;100.00
湖南长高新能源电力有限公司;-;2017-12-31;100.00
湖南长高国际工程技术有限公司;-;2017-12-31;100.00
湖南长高售电有限公司;-;2017-12-31;100.00
湖南长高思瑞自动化有限公司;-;2017-12-31;90.00
湖南长高新材料股份有限公司;-;2015-12-31;79.24
湖南长高矿山机电设备有限公司;-;2017-12-31;75.00
湖南长高一品重机股份有限公司;-;2015-12-31;62.63
湖南长高耀顶新能源汽车服务有限公司;-;2017-12-31;60.00
湖南长高智能电气有限公司;-;2017-12-31;60.00
杭州伯高车辆电气工程有限公司;-;2017-12-31;51.00
湖南长高新能源汽车运营有限公司;-;2017-12-31;51.00
长沙耀顶自动化科技有限公司;-;2017-12-31;40.00
