参控股名称;股票代码;报告期;持股比例(%)
广州市允鸿云鼎股权投资基金企业(有限合伙);-;2017-12-31;100.00
广州市佛达信号设备有限公司;-;2017-12-31;100.00
深圳市速易网络科技有限公司;-;2017-12-31;100.00
广州市重盈工元节能科技有限公司;-;2017-12-31;100.00
东莞市良友五金制品有限公司;-;2017-12-31;100.00
广州市鸿祚投资有限公司;-;2017-12-31;100.00
鸿利(香港)投资有限公司;-;2017-12-31;100.00
深圳市斯迈得半导体有限公司;-;2017-12-31;100.00
广州市莱帝亚照明股份有限公司;871379.OC;2017-12-31;73.65
东莞市金材五金有限公司;-;2017-12-31;56.00
丹阳谊善车灯设备制造有限公司;-;2017-12-31;56.00
广州市鸿利智显科技有限公司;-;2017-12-31;51.00
广州市鸿利秉一光电科技有限公司;-;2017-12-31;41.17
江苏鸿利国泽光电科技有限公司;-;2017-12-31;37.50
深圳市旭晟半导体股份有限公司;837094.OC;2018-03-31;28.19
