参控股名称;股票代码;报告期;持股比例(%)
上海天源迪科信息技术有限公司;-;2017-12-31;100.00
武汉天源迪科信息技术有限公司;-;2017-12-31;100.00
广州市易杰数码科技有限公司;-;2017-12-31;100.00
合肥天源迪科信息技术有限公司;-;2017-12-31;100.00
北京天源迪科信息技术有限公司;-;2017-12-31;100.00
深圳市前海吉源供应链有限公司;-;2017-12-31;100.00
广州天源迪科信息技术有限公司;-;2017-12-31;100.00
维恩贝特科技有限公司;-;2017-12-31;99.45
合肥英泽信息科技有限公司;-;2017-12-31;88.00
广州易星信息科技有限公司;-;2017-12-31;73.35
深圳市宝贝团信息技术有限公司;-;2017-12-31;61.40
深圳市金华威数码科技有限公司;-;2017-12-31;55.00
广西驿途信息科技有限公司;-;2017-12-31;51.00
深圳市汇巨信息技术有限公司;-;2017-12-31;40.00
广州天源信息科技股份有限公司;872811.OC;2017-12-31;31.83
北京信邦安达信息科技股份有限公司;839513.OC;2017-12-31;24.23
