参控股名称;股票代码;报告期;持股比例(%)
成都蜀海投资管理有限公司;-;2017-12-31;100.00
四川成乐高速公路有限责任公司;-;2017-12-31;100.00
四川蜀南投资管理有限公司;-;2017-12-31;100.00
四川遂广遂西高速公路有限责任公司;-;2017-12-31;100.00
四川蜀厦实业有限公司;-;2017-12-31;100.00
信成香港投资有限公司;-;2017-12-31;100.00
仁寿交投置地有限公司;-;2017-12-31;91.00
成都城北出口高速公路有限公司;-;2017-12-31;60.00
四川成雅高速公路油料供应有限责任公司;-;2017-12-31;51.00
四川交投建设工程股份有限公司;-;2017-04-01;51.00
成都成渝建信股权投资基金管理有限公司;-;2017-12-31;50.00
四川成渝发展股权投资基金中心(有限合伙);-;2017-12-31;49.18
成渝融资租赁有限公司;-;2017-12-31;44.95
成都机场高速公路有限责任公司;-;2017-12-31;25.00
四川交投置地有限公司;-;2017-08-02;15.00
四川交投实业有限公司;-;2017-12-12;10.00
四川信托有限公司;-;2016-12-31;1.17
