参控股名称;股票代码;报告期;持股比例(%)
上海华土生态环境科技有限公司;-;2017-12-31;100.00
湖南美禾苗木有限公司;-;2017-12-31;100.00
江西美联生态苗木有限公司;-;2017-12-31;100.00
兰州天夏园林工程设计有限公司;-;2017-12-31;100.00
上海天夏景观规划设计有限公司;-;2017-12-31;100.00
重庆天夏园林景观设计有限公司;-;2017-12-31;100.00
陕西天联生态苗木有限公司;-;2017-12-31;100.00
襄阳天投投资管理有限公司;-;2017-12-31;100.00
吉林天域建设投资发展有限公司;-;2017-12-31;100.00
中晟华兴国际建工有限公司;-;2017-12-31;100.00
上海导云资产管理有限公司;-;2017-12-31;100.00
西安天域文化旅游投资有限公司;-;2017-12-31;100.00
武冈市天域园林苗木有限公司;-;2017-12-31;90.00
湖南天联苗木有限公司;-;2017-12-31;90.00
桐梓县天域农产品实业有限公司;-;2018-03-31;80.00
