参控股名称;股票代码;报告期;持股比例(%)
北京龙腾八方文化有限责任公司;-;2017-06-30;100.00
北京学士书店有限责任公司;-;2017-06-30;100.00
科学出版社成都有限责任公司;-;2017-06-30;100.00
《中国科学》杂志社有限责任公司;-;2017-06-30;100.00
《科学世界》杂志社有限责任公司;-;2017-06-30;100.00
科学出版社纽约公司;-;2017-06-30;100.00
科学出版社东京分社;-;2017-06-30;100.00
北京中科进出口有限责任公司;-;2017-06-30;100.00
北京中科期刊出版有限公司;-;2017-06-30;100.00
中科数字出版传媒有限公司;-;2017-06-30;100.00
北京黑白熊文化发展有限责任公司;-;2017-06-30;100.00
广州科创文化传媒有限公司;-;2017-06-30;100.00
南京科信文化传媒有限责任公司;-;2017-06-30;85.00
北京东方科龙图文有限公司;-;2017-06-30;76.03
北京科海新世纪书局有限责任公司;-;2017-06-30;66.67
北京科瀚伟业教育科技有限公司;-;2017-06-30;60.00
北京科爱森蓝文化传播有限公司;-;2017-06-30;51.00
广东新华发行集团股份有限公司;-;2017-04-09;0.66
