参控股名称;股票代码;报告期;持股比例(%)
上海锦江国际餐饮投资管理有限公司;-;2017-12-31;100.00
上海锦卢投资管理有限公司;-;2017-12-31;100.00
上海饮食服务成套设备公司;-;2017-12-31;100.00
上海锦江国际旅馆投资有限公司;-;2017-12-31;100.00
锦江之星旅馆有限公司;-;2017-12-31;100.00
时尚之旅酒店管理有限公司;-;2017-12-31;100.00
上海锦江达华宾馆有限公司;-;2017-12-31;100.00
上海锦江卢浮亚洲酒店管理有限公司;-;2017-12-31;100.00
上海锦盘酒店有限公司;-;2017-12-31;100.00
上海闵行饭店有限公司;-;2017-12-31;98.25
Keystone Lodging Holdings Limited;-;2018-01-13;93.00
维也纳酒店有限公司;-;2017-12-31;80.00
深圳市百岁村餐饮连锁有限公司;-;2017-12-31;80.00
上海吉野家快餐有限公司;-;2017-12-31;42.82
上海肯德基有限公司;-;2017-12-31;42.00
上海新亚富丽华餐饮股份有限公司;-;2017-12-31;41.00
上海锦江国际食品餐饮管理有限公司;-;2017-12-31;18.00
上海静安面包房有限公司;-;2017-12-31;14.63
上海齐程网络科技有限公司;-;2017-12-31;10.00
杭州肯德基有限公司;-;2017-12-31;8.00
无锡肯德基有限公司;-;2017-12-31;8.00
苏州肯德基有限公司;-;2017-12-31;8.00
上海新亚食品有限公司;-;2017-12-31;5.00
长江证券股份有限公司;000783.SZ;2016-06-30;1.55
