参控股名称;股票代码;报告期;持股比例(%)
宣城美都置业有限公司;-;2017-12-31;100.00
浙江美都墨烯科技有限公司;-;2017-12-31;100.00
海南宝华海景大酒店管理有限公司;-;2017-12-31;100.00
美都金控(杭州)有限公司;-;2017-12-31;100.00
Meidu America Inc;-;2017-12-31;100.00
灌云美都置业有限公司;-;2017-12-31;100.00
德清美都安置房建设有限公司;-;2017-12-31;100.00
德清美都建设有限公司;-;2017-12-31;100.00
德清美都建设开发有限公司;-;2017-12-31;100.00
北京美都国际能源投资管理有限公司;-;2017-12-31;100.00
杭州美诚置业有限公司;-;2017-12-31;100.00
杭州美都资产管理有限公司;-;2017-12-31;100.00
美都能源德清置业有限公司;-;2017-12-31;100.00
美都新能动力贸易(杭州)有限公司;-;2017-12-31;100.00
上海美峥贸易有限公司;-;2017-12-31;100.00
浙江恒升投资开发有限公司;-;2017-12-31;100.00
长兴美都置业有限公司;-;2017-12-31;100.00
浙江美都典当有限责任公司;-;2017-12-31;98.87
淳安美都物业管理有限公司;-;2017-12-31;91.67
湖州凤凰东园建设有限公司;-;2017-12-31;90.00
浙江美都投资开发有限公司;-;2017-12-31;90.00
美都经贸浙江有限公司;-;2017-12-31;90.00
杭州美都物业管理有限公司;-;2017-12-31;70.00
德清美都小额贷款股份有限公司;-;2017-12-31;60.00
杭州鼎成房地产开发有限公司;-;2017-12-31;60.00
杭州鼎玉房地产开发有限公司;-;2017-12-31;60.00
浙江美都海创锂电科技有限公司;-;2017-12-31;60.00
浙江美都置业有限公司;-;2017-12-31;49.00
海南美都置业有限公司;-;2017-12-31;40.00
湖州银行股份有限公司;-;2017-12-31;12.50
