参控股名称;股票代码;报告期;持股比例(%)
镇江恒丰酱醋有限公司;-;2017-12-31;100.00
武汉鑫恒顺商贸有限公司;-;2017-12-31;100.00
镇江恒顺商城有限公司;-;2017-12-31;100.00
镇江恒顺信息科技有限责任公司;-;2017-12-31;100.00
镇江恒欣生物科技有限公司;-;2017-12-31;100.00
镇江恒顺醋博文化旅游发展有限公司;-;2017-12-31;100.00
镇江恒顺生物工程有限公司;-;2017-12-31;97.44
恒顺醋业安徽调味品有限公司;-;2017-12-31;89.39
徐州恒顺万通食品酿造有限公司;-;2017-12-31;86.00
江苏恒顺醋业云阳调味品有限公司;-;2017-12-31;83.18
镇江恒顺酒业有限公司;-;2017-12-31;82.52
江苏恒顺沭阳调味品有限公司;-;2017-12-31;79.00
镇江恒顺新型调味品有限责任公司;-;2017-12-31;65.22
山西恒顺老陈醋有限公司;-;2017-12-31;65.00
镇江恒华彩印包装有限公司;-;2017-12-31;60.00
镇江恒顺米业有限公司;-;2017-12-31;60.00
新疆恒顺沙林食品有限公司;-;2017-12-31;60.00
镇江润扬调味品有限公司;-;2017-12-31;60.00
镇江金顺酱醋有限公司;-;2017-12-31;55.00
上海镇江恒顺酱醋配销有限公司;-;2017-12-31;55.00
黑龙江恒顺醋业酿造有限公司;-;2017-12-31;51.00
江苏恒顺饮品有限公司;-;2017-12-31;47.50
镇江恒达包装股份有限公司;835175.OC;2017-12-31;45.95
江苏稳润光电有限公司;-;2017-12-31;28.63
