参控股名称;股票代码;报告期;持股比例(%)
SDL Technology Investment Ltd.;-;2017-12-31;100.00
北京华准检测技术有限公司;-;2017-12-31;100.00
北京雪迪龙环境工程技术有限公司;-;2017-12-31;100.00
北京雪迪龙信息科技有限公司;-;2017-12-31;100.00
雪迪龙国际贸易(香港)有限公司;-;2017-12-31;100.00
ORTHODYNE S.A;-;2016-07-02;100.00
北京科迪威环保设备有限公司;-;2016-02-02;100.00
青海雪迪龙环境技术有限公司;-;2017-12-31;80.00
广东雪迪龙环境科技有限公司;-;2017-12-31;70.00
青海晟雪环保科技有限公司;-;2016-07-26;60.00
KORE TECHNOLOGY LIMITED;-;2017-12-31;51.00
Kore Technology Limited;-;2015-12-31;51.00
青岛吉美来科技有限公司;-;2017-12-31;44.00
深圳创龙清研科技有限公司;-;2017-12-31;35.00
北京薪火科创投资中心(有限合伙);-;2017-12-31;26.05
北京思路创新科技有限公司;-;2015-12-31;20.00
重庆智慧思特环保大数据有限公司;-;2015-12-31;15.00
北京金吾创业投资中心(有限合伙);-;2015-12-31;10.00
北京长能环境大数据科技有限公司;-;2015-12-31;10.00
