参控股名称;股票代码;报告期;持股比例(%)
宁波杉杉合同能源管理有限公司;-;2017-12-31;100.00
香港杉杉资源有限公司;-;2017-12-31;100.00
宁波源中投资有限公司;-;2017-12-31;100.00
宁波维航贸易有限公司;-;2017-12-31;100.00
宁波杉杉创业投资有限公司;-;2017-12-31;100.00
宁波杉杉通达贸易有限公司;-;2017-12-31;100.00
宁波杉杉新能源技术发展有限公司;-;2017-12-31;98.00
上海展枭新能源科技有限公司;-;2017-12-31;96.00
上海屯恒贸易有限公司;-;2017-12-31;95.00
宁波尤利卡太阳能科技发展有限公司;-;2017-12-31;90.04
上海杉杉服装有限公司;-;2017-12-31;90.00
杉杉品牌运营股份有限公司;H00526.HK;2017-12-31;90.00
宁波杉杉电动汽车技术有限公司;-;2017-12-31;90.00
杉杉时尚产业园宿迁有限公司;-;2017-12-31;66.67
宁波利维能储能系统有限公司;-;2017-12-31;47.37
宁波杉杉汽车有限公司;-;2017-12-31;44.44
浙江稠州商业银行股份有限公司;-;2017-12-31;7.06
宁波银行股份有限公司;002142.SZ;2018-03-31;3.35
