参控股名称;股票代码;报告期;持股比例(%)
珠海艾派克微电子有限公司;-;2017-06-30;100.00
珠海联芯投资有限公司;-;2017-06-30;100.00
珠海爱丽达电子科技有限公司;-;2017-06-30;100.00
珠海纳思达企业管理有限公司;-;2017-06-30;100.00
珠海格之格数码科技有限公司;-;2017-06-30;100.00
Ninestar Image Tech Limited;-;2017-06-30;100.00
Seine(Holland)B.V.;-;2017-06-30;100.00
Seine Tech (USA) Co., Ltd;-;2017-06-30;100.00
Static Control Holdings Limited;-;2017-06-30;100.00
珠海史丹迪精细化工有限公司;-;2017-06-30;100.00
Ninestar Image (USA) Company Limited;-;2017-06-30;100.00
Apex R&D (USA) Company Limited;-;2017-06-30;100.00
Ninestar Electronic Company Limited;-;2017-06-30;100.00
Seine Tech(USA) Co.,Ltd.;-;2015-12-31;100.00
Kofax Limited;-;2017-06-07;51.18
Ninestar Holdings Company Limited;-;2017-06-30;51.18
珠海市拓佳科技有限公司;-;2017-06-30;51.00
珠海欣威科技有限公司;-;2017-06-30;51.00
珠海中润靖杰打印科技有限公司;-;2017-06-30;51.00
