参控股名称;股票代码;报告期;持股比例(%)
安泰创业投资(深圳)有限公司;-;2017-12-31;100.00
安泰(常州)新材料科技发展有限公司;-;2017-12-31;100.00
安泰天龙钨钼科技有限公司;-;2017-12-31;99.68
北京安泰钢研超硬材料制品有限责任公司;-;2017-12-31;95.00
上海安泰至高非晶金属有限公司;-;2017-12-31;60.00
海美格磁石技术(深圳)有限公司;-;2017-12-31;60.00
河冶科技股份有限公司;-;2017-12-31;57.35
安泰环境工程技术有限公司;-;2017-12-31;55.00
安泰南瑞非晶科技有限责任公司;-;2017-12-31;51.00
安泰中科金属材料有限公司;-;2017-12-31;51.00
昆山安泰美科金属材料有限公司;-;2017-12-31;51.00
天津三英焊业股份有限公司;-;2017-12-31;50.59
安泰(霸州)特种粉业有限公司;-;2017-12-31;50.00
天津置信安瑞电气有限公司;-;2017-12-31;49.00
北京宏福源科技有限公司;-;2017-12-31;40.00
安泰创明新能源材料(常州)研究院有限公司;-;2017-12-31;40.00
江苏扬动安泰非晶科技有限公司;-;2017-12-31;35.00
安泰核原新材料科技有限公司;-;2017-12-31;34.00
北京安泰六九新材料科技有限公司;-;2017-12-31;30.62
深圳市启赋安泰投资管理有限公司;-;2017-12-31;30.00
北京安泰生物医用材料有限公司;-;2017-12-31;26.22
赣州江钨友泰新材料有限公司;-;2017-12-31;20.00
北京中机联供非晶科技股份有限公司;430041.OC;2018-02-28;9.00
